公金支出情報（平成３０年４月分）,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
局名,部名,課名,支払日,会計名,款名,項名,目名,節・細節名,支払内容（件名）,　　　支払額　（円）　
教育庁,練馬特別支援学校,,平成30年04月19日,一般会計,教育費,特別支援学校費,管理費,需用費 一般需用費,「学校案内」の印刷,"80,892 "
教育庁,練馬特別支援学校,,平成30年04月25日,一般会計,教育費,特別支援学校費,管理費,需用費 光熱水費,４月分  公共料金支払,"53,588 "
教育庁,練馬特別支援学校,,平成30年04月25日,一般会計,教育費,特別支援学校費,管理費,需用費 光熱水費,４月分  公共料金支払,"3,000 "
教育庁,練馬特別支援学校,,平成30年04月25日,一般会計,教育費,特別支援学校費,管理費,需用費 光熱水費,４月分  公共料金支払,"15,327 "
教育庁,練馬特別支援学校,,平成30年04月25日,一般会計,教育費,特別支援学校費,管理費,需用費 光熱水費,４月分  公共料金支払,"62,516 "
教育庁,武蔵台学園,,平成30年04月02日,一般会計,教育費,特別支援学校費,管理費,報償費,複数少額支払案件に係る経費（４月分）,"5,000 "
教育庁,武蔵台学園,,平成30年04月02日,一般会計,教育費,特別支援学校費,管理費,需用費 一般需用費,複数少額支払案件に係る経費（4月分）,"240,000 "
教育庁,武蔵台学園,,平成30年04月02日,一般会計,教育費,特別支援学校費,管理費,役務費,複数少額支払案件に係る経費（4月分）,"10,000 "
教育庁,武蔵台学園,,平成30年04月02日,一般会計,教育費,特別支援学校費,管理費,使用料及賃借料,複数少額支払案件に係る経費（4月分）,"25,000 "
教育庁,武蔵台学園,,平成30年04月02日,一般会計,教育費,特別支援学校費,管理費,交際費,複数少額支払案件に係る経費（4月分）,"10,000 "
教育庁,武蔵台学園,,平成30年04月02日,一般会計,教育費,教育管理費,学校保健給食費,需用費 一般需用費,複数少額支払案件に係る経費（4月分）,"20,000 "
教育庁,武蔵台学園,,平成30年04月02日,一般会計,教育費,教育管理費,学校保健給食費,役務費,複数少額支払案件に係る経費（4月分）,"5,000 "
教育庁,武蔵台学園,,平成30年04月02日,一般会計,教育費,教育管理費,学校保健給食費,需用費 一般需用費,複数少額支払案件に係る経費（4月分）,"25,000 "
教育庁,武蔵台学園,,平成30年04月02日,一般会計,教育費,教育管理費,学校保健給食費,役務費,複数少額支払案件に係る経費（4月分）,"10,000 "
教育庁,武蔵台学園,,平成30年04月09日,一般会計,教育費,教育管理費,学校保健給食費,需用費 一般需用費,給食食材衛生検査に係る資金前渡の支出について,"20,715 "
教育庁,志村学園,,平成30年04月02日,一般会計,教育費,特別支援学校費,管理費,需用費 光熱水費,光熱水費の支出,"3,000 "
教育庁,志村学園,,平成30年04月02日,一般会計,教育費,特別支援学校費,管理費,需用費 一般需用費,複数の少額支払案件に係る資金前渡（4月分）,"204,000 "
教育庁,志村学園,,平成30年04月02日,一般会計,教育費,特別支援学校費,管理費,需用費 一般需用費,複数の少額支払案件に係る資金前渡（4月分）,"60,000 "
教育庁,志村学園,,平成30年04月02日,一般会計,教育費,特別支援学校費,管理費,役務費,複数の少額支払案件に係る資金前渡（4月分）,"20,000 "
教育庁,志村学園,,平成30年04月02日,一般会計,教育費,特別支援学校費,管理費,使用料及賃借料,複数の少額支払案件に係る資金前渡（4月分）,"30,000 "
教育庁,志村学園,,平成30年04月02日,一般会計,教育費,教育管理費,学校保健給食費,需用費 一般需用費,複数の少額支払案件に係る資金前渡（4月分）,"10,000 "
教育庁,志村学園,,平成30年04月02日,一般会計,教育費,教育管理費,学校保健給食費,需用費 一般需用費,複数の少額支払案件に係る資金前渡（4月分）,"10,000 "
教育庁,志村学園,,平成30年04月02日,一般会計,教育費,教育管理費,学校保健給食費,役務費,複数の少額支払案件に係る資金前渡（4月分）,"10,000 "
教育庁,志村学園,,平成30年04月02日,一般会計,教育費,教育管理費,学校保健給食費,役務費,複数の少額支払案件に係る資金前渡（4月分）,"6,000 "
教育庁,志村学園,,平成30年04月05日,一般会計,教育費,教育管理費,学校保健給食費,需用費 一般需用費,平成30年度学校給食保存食材等購入に係る経費,"28,676 "
教育庁,志村学園,,平成30年04月06日,一般会計,教育費,特別支援学校費,管理費,交際費,平成30年度交際費の支出（4月分）,"10,000 "
教育庁,志村学園,,平成30年04月09日,一般会計,教育費,教育管理費,学校保健給食費,需用費 一般需用費,給食保存食材費の資金前渡及び精算（4月追給分）,"1,456 "
教育庁,志村学園,,平成30年04月26日,一般会計,教育費,特別支援学校費,管理費,需用費 一般需用費,教師用教科書の買入れ,"104,264 "
教育庁,志村学園,,平成30年04月27日,一般会計,教育費,特別支援学校費,管理費,役務費,郵券の買入れに要する資金の支出及び精算について,"74,760 "
教育庁,鹿本学園,,平成30年04月02日,一般会計,教育費,特別支援学校費,管理費,交際費,少額支払案件（交際費　４月分）,"10,000 "
教育庁,鹿本学園,,平成30年04月02日,一般会計,教育費,特別支援学校費,管理費,需用費 一般需用費,少額支払案件（自律　一般需用費・４月分）,"195,000 "
教育庁,鹿本学園,,平成30年04月02日,一般会計,教育費,特別支援学校費,管理費,役務費,少額支払案件（自律　役務費・４月分）,"70,000 "
教育庁,鹿本学園,,平成30年04月02日,一般会計,教育費,特別支援学校費,管理費,使用料及賃借料,少額支払案件（自律　使用料賃借料・４月分）,"40,000 "
教育庁,鹿本学園,,平成30年04月02日,一般会計,教育費,教育管理費,学校保健給食費,需用費 一般需用費,少額支払案件（保健　一般需用費・４月分）,"5,000 "
教育庁,鹿本学園,,平成30年04月02日,一般会計,教育費,教育管理費,学校保健給食費,役務費,少額支払案件（保健　役務費・４月分）,"15,000 "
教育庁,鹿本学園,,平成30年04月02日,一般会計,教育費,教育管理費,学校保健給食費,需用費 一般需用費,少額支払案件（給食　一般需用費・４月分）,"10,000 "
教育庁,鹿本学園,,平成30年04月02日,一般会計,教育費,教育管理費,学校保健給食費,役務費,少額支払案件（給食　役務費・４月分）,"5,000 "
教育庁,鹿本学園,,平成30年04月11日,一般会計,教育費,教育管理費,学校保健給食費,需用費 一般需用費,学校給食保存食材費等の支出について（４月分）,"26,390 "
教育庁,鹿本学園,,平成30年04月16日,一般会計,教育費,特別支援学校費,管理費,需用費 光熱水費,４月分  公共料金支払,"34,463 "
教育庁,鹿本学園,,平成30年04月18日,一般会計,教育費,特別支援学校費,管理費,需用費 光熱水費,４月分  公共料金支払,"1,047 "
教育庁,鹿本学園,,平成30年04月26日,一般会計,教育費,特別支援学校費,管理費,需用費 光熱水費,４月分  公共料金支払,"446,451 "
教育庁,鹿本学園,,平成30年04月26日,一般会計,教育費,特別支援学校費,管理費,需用費 光熱水費,４月分  公共料金支払,691 
教育庁,鹿本学園,,平成30年04月26日,一般会計,教育費,特別支援学校費,管理費,需用費 光熱水費,４月分  公共料金支払,"13,914 "
教育庁,青山特別支援学校,,平成30年04月02日,一般会計,教育費,特別支援学校費,管理費,需用費 一般需用費,少額支払案件に係る資金前渡（自律　一需　４月）,"195,000 "
教育庁,青山特別支援学校,,平成30年04月02日,一般会計,教育費,特別支援学校費,管理費,役務費,少額支払案件に係る資金前渡（自律　役務　４月）,"30,000 "
教育庁,青山特別支援学校,,平成30年04月02日,一般会計,教育費,特別支援学校費,管理費,使用料及賃借料,少額支払案件に係る資金前渡（使用料及賃借料　４月）,"20,000 "
教育庁,青山特別支援学校,,平成30年04月02日,一般会計,教育費,教育管理費,学校保健給食費,需用費 一般需用費,少額支払案件に係る資金前渡（保健　一需　４月）,"20,000 "
教育庁,青山特別支援学校,,平成30年04月02日,一般会計,教育費,教育管理費,学校保健給食費,役務費,少額支払案件に係る資金前渡（保健　役務　4月）,"30,000 "
教育庁,青山特別支援学校,,平成30年04月02日,一般会計,教育費,教育管理費,学校保健給食費,需用費 一般需用費,少額支払案件に係る資金前渡（給食　一需　４月）,"50,000 "
教育庁,青山特別支援学校,,平成30年04月02日,一般会計,教育費,教育管理費,学校保健給食費,役務費,少額支払案件に係る資金前渡（給食　役務　４月）,"5,000 "
教育庁,青山特別支援学校,,平成30年04月05日,一般会計,教育費,特別支援学校費,管理費,交際費,常時必要とする資金に係る資金前渡（交際費４月分）,"9,000 "
教育庁,青山特別支援学校,,平成30年04月10日,一般会計,教育費,教育管理費,学校保健給食費,需用費 一般需用費,平成30年度学校調理済食材費・原材料費の支出について,"18,634 "
教育庁,青山特別支援学校,,平成30年04月20日,一般会計,教育費,特別支援学校費,管理費,役務費,郵便料金の支出及び精算について,"11,152 "
教育庁,水元小合学園,,平成30年04月02日,一般会計,教育費,特別支援学校費,管理費,需用費 一般需用費,29年度複数の少額支払案件の資金前渡及び支出について,"250,000 "
教育庁,水元小合学園,,平成30年04月02日,一般会計,教育費,特別支援学校費,管理費,役務費,29年度複数の少額支払案件の資金前渡及び支出について,"25,000 "
教育庁,水元小合学園,,平成30年04月02日,一般会計,教育費,特別支援学校費,管理費,使用料及賃借料,29年度複数の少額支払案件の資金前渡及び支出について,"40,000 "
教育庁,水元小合学園,,平成30年04月02日,一般会計,教育費,特別支援学校費,管理費,交際費,29年度複数の少額支払案件の資金前渡及び支出について,"15,000 "
教育庁,水元小合学園,,平成30年04月02日,一般会計,教育費,教育管理費,学校保健給食費,需用費 一般需用費,29年度複数の少額支払案件の資金前渡及び支出について,"10,000 "
教育庁,水元小合学園,,平成30年04月02日,一般会計,教育費,教育管理費,学校保健給食費,役務費,29年度複数の少額支払案件の資金前渡及び支出について,"10,000 "
教育庁,水元小合学園,,平成30年04月05日,一般会計,教育費,特別支援学校費,管理費,役務費,郵券の購入に係る経費の支出及び精算,"65,800 "
教育庁,水元小合学園,,平成30年04月06日,一般会計,教育費,教育管理費,学校保健給食費,需用費 一般需用費,学校給食に伴う保存食費等の支出について,"26,890 "
教育庁,水元小合学園,,平成30年04月12日,一般会計,教育費,特別支援学校費,管理費,需用費 一般需用費,特別支援用品の購入にかかる経費の支出及び精算,"277,700 "
教育庁,水元小合学園,,平成30年04月12日,一般会計,教育費,特別支援学校費,管理費,需用費 一般需用費,検査機器の購入に係る経費の支出及び精算,"250,503 "
教育庁,水元小合学園,,平成30年04月12日,一般会計,教育費,特別支援学校費,管理費,需用費 一般需用費,モップホルダー外の購入に係る経費の支出及び精算,"90,244 "
教育庁,水元小合学園,,平成30年04月13日,一般会計,教育費,特別支援学校費,管理費,負担金補助及交付金,ビルクリーニング検定受検に係る経費の支出及び精算,"21,500 "
教育庁,水元小合学園,,平成30年04月16日,一般会計,教育費,特別支援学校費,管理費,需用費 一般需用費,プール塩素外1件の購入に係る経費の支出及び精算,"170,640 "
教育庁,水元小合学園,,平成30年04月20日,一般会計,教育費,特別支援学校費,管理費,需用費 一般需用費,コーヒー豆外３件の購入に係る経費の支出及び精算,"18,009 "
教育庁,水元小合学園,,平成30年04月20日,一般会計,教育費,特別支援学校費,管理費,旅費 普通旅費,平成30年度就業技術科1年移動教室実施踏査に係る旅費,"12,106 "
教育庁,水元小合学園,,平成30年04月20日,一般会計,教育費,特別支援学校費,管理費,旅費 普通旅費,平成30年度就業技術科1年移動教室実地踏査に係る旅費,"19,310 "
教育庁,水元小合学園,,平成30年04月23日,一般会計,教育費,特別支援学校費,管理費,需用費 一般需用費,全国特別支援学校校長研究大会に係る経費の支出,"3,000 "
教育庁,水元小合学園,,平成30年04月23日,一般会計,教育費,特別支援学校費,管理費,負担金補助及交付金,全国特別支援学校校長研究大会に係る経費の支出,"3,000 "
教育庁,水元小合学園,,平成30年04月23日,一般会計,教育費,特別支援学校費,管理費,需用費 一般需用費,平成30年度複数の少額支払案件の資金前渡及び支出,"203,992 "
教育庁,水元小合学園,,平成30年04月24日,一般会計,教育費,特別支援学校費,管理費,使用料及賃借料,アンチウィルスソフトの買い入れ,"97,200 "
教育庁,水元小合学園,,平成30年04月24日,一般会計,教育費,特別支援学校費,管理費,需用費 光熱水費,４月分  公共料金支払,"590,406 "
教育庁,水元小合学園,,平成30年04月27日,一般会計,教育費,特別支援学校費,管理費,需用費 一般需用費,ラミネートフィルム外の購入に係る経費の支出及び精算,"209,066 "
教育庁,城東特別支援学校,,平成30年04月04日,一般会計,教育費,特別支援学校費,管理費,報償費,少額支払案件／管理費／報償費　４月分,"20,000 "
教育庁,城東特別支援学校,,平成30年04月04日,一般会計,教育費,特別支援学校費,管理費,需用費 一般需用費,少額支払案件／管理費／一般需用費　４月分,"200,000 "
教育庁,城東特別支援学校,,平成30年04月04日,一般会計,教育費,特別支援学校費,管理費,役務費,少額支払案件／管理費／役務費　４月分,"30,000 "
教育庁,城東特別支援学校,,平成30年04月04日,一般会計,教育費,特別支援学校費,管理費,使用料及賃借料,少額支払案件／管理費／使用料及賃借料　４月分,"30,000 "
教育庁,城東特別支援学校,,平成30年04月04日,一般会計,教育費,教育管理費,学校保健給食費,需用費 一般需用費,少額支払案件／学校保健給食費／一般需用費　４月分,"10,000 "
教育庁,城東特別支援学校,,平成30年04月04日,一般会計,教育費,教育管理費,学校保健給食費,需用費 一般需用費,少額支払案件／学校保健給食費／一般需用費　４月分,"10,000 "
教育庁,城東特別支援学校,,平成30年04月04日,一般会計,教育費,特別支援学校費,管理費,交際費,少額支払案件／管理費／交際費　４月分,"10,000 "
教育庁,城東特別支援学校,,平成30年04月04日,一般会計,教育費,特別支援学校費,管理費,需用費 一般需用費,少額支払案件／管理費／一般需用費・開設　４月分,"30,000 "
教育庁,城東特別支援学校,,平成30年04月10日,一般会計,教育費,教育管理費,学校保健給食費,需用費 一般需用費,学校給食保存用食材の購入に係る経費の支出について,"19,800 "
教育庁,城東特別支援学校,,平成30年04月25日,一般会計,教育費,特別支援学校費,管理費,役務費,平成30年度　電話料金の支出（開設準備室用）について,"5,404 "
教育庁,城東特別支援学校,,平成30年04月26日,一般会計,教育費,特別支援学校費,管理費,需用費 光熱水費,４月分  公共料金支払,"672,523 "
教育庁,光明学園,,平成30年04月02日,一般会計,教育費,特別支援学校費,管理費,需用費 一般需用費,H30少額支払い案件に係る資金前渡（自律一需4月分）,"220,000 "
教育庁,光明学園,,平成30年04月02日,一般会計,教育費,特別支援学校費,管理費,需用費 一般需用費,H30少額支払い案件に係る資金前渡（管理・一需4月分）,"40,000 "
教育庁,光明学園,,平成30年04月02日,一般会計,教育費,教育管理費,学校保健給食費,委託料,分教室抗体検査実施費用（平成30年4月分）,"60,000 "
教育庁,光明学園,,平成30年04月02日,一般会計,教育費,教育管理費,学校保健給食費,役務費,常時支払い案件に係る前渡金の支出（保健・役務費）,"10,000 "
教育庁,光明学園,,平成30年04月02日,一般会計,教育費,教育管理費,学校保健給食費,役務費,常時支払い案件に係る前渡金の支出（給食・役務費）,"10,000 "
教育庁,光明学園,,平成30年04月02日,一般会計,教育費,特別支援学校費,管理費,交際費,少額支払い案件に係る資金前渡（交際費）,"10,000 "
教育庁,光明学園,,平成30年04月02日,一般会計,教育費,特別支援学校費,管理費,使用料及賃借料,少額支払案件に係る資金前渡（自律・使用料及賃借料）,"50,000 "
教育庁,光明学園,,平成30年04月02日,一般会計,教育費,特別支援学校費,管理費,役務費,少額支払案件に係る資金前渡（自律・役務費）,"30,000 "
教育庁,光明学園,,平成30年04月04日,一般会計,教育費,教育管理費,学校保健給食費,委託料,分教室抗体検査実施費用（平成30年4月分　その2）,"20,000 "
教育庁,光明学園,,平成30年04月05日,一般会計,教育費,特別支援学校費,管理費,旅費 特別旅費,研修に伴う主任非常勤看護師の特別旅費の支出,"1,155 "
教育庁,光明学園,,平成30年04月05日,一般会計,教育費,教育管理費,学校保健給食費,委託料,分教室抗体検査実施費用（平成30年4月分 その3）,"10,000 "
教育庁,光明学園,,平成30年04月10日,一般会計,教育費,特別支援学校費,管理費,需用費 一般需用費,寄宿舎賄費保存食材等購入経費（4月分）,"79,878 "
教育庁,光明学園,,平成30年04月10日,一般会計,教育費,教育管理費,学校保健給食費,需用費 一般需用費,給食保存食材等購入経費（4月分）,"28,873 "
教育庁,光明学園,,平成30年04月11日,一般会計,教育費,特別支援学校費,管理費,使用料及賃借料,電線施設共架料（平成30年度上半期分）の支出,"2,592 "
教育庁,光明学園,,平成30年04月13日,一般会計,教育費,教育管理費,学校保健給食費,委託料,分教室ワクチン接種費用（平成３０年４月分）,"19,000 "
教育庁,光明学園,,平成30年04月13日,一般会計,教育費,教育管理費,学校保健給食費,委託料,分教室ワクチン接種費用（平成３０年４月分　その２）,"4,500 "
教育庁,光明学園,,平成30年04月18日,一般会計,教育費,教育管理費,学校保健給食費,委託料,分教室抗体検査実施費用（平成30年4月分　その４）,"10,000 "
教育庁,光明学園,,平成30年04月18日,一般会計,教育費,教育管理費,学校保健給食費,委託料,分教室ワクチン接種費用（平成30年4月分　その３）,"11,000 "
教育庁,光明学園,,平成30年04月25日,一般会計,教育費,特別支援学校費,管理費,旅費 普通旅費,肢体高等部2学年修学旅行実地踏査に係る旅費の支出,"59,250 "
教育庁,光明学園,,平成30年04月25日,一般会計,教育費,特別支援学校費,管理費,使用料及賃借料,少額案件に係る資金前渡（自律・使用料及賃借料）,"18,400 "
教育庁,光明学園,,平成30年04月26日,一般会計,教育費,特別支援学校費,管理費,需用費 光熱水費,４月分  公共料金支払,"341,130 "
教育庁,光明学園,,平成30年04月26日,一般会計,教育費,特別支援学校費,管理費,需用費 光熱水費,４月分  公共料金支払,"35,769 "
選挙管理委員会事務局,,総務課,平成30年04月06日,一般会計,総務費,選挙費,管理費,需用費 一般需用費,複数の少額支払案件に係る資金前渡について,"60,000 "
選挙管理委員会事務局,,総務課,平成30年04月06日,一般会計,総務費,選挙費,管理費,役務費,複数の少額支払案件に係る資金前渡について,"10,000 "
選挙管理委員会事務局,,総務課,平成30年04月23日,一般会計,総務費,選挙費,管理費,使用料及賃借料,PDF文書編集等のためのソフトウェア購入代金の支出,"90,460 "
選挙管理委員会事務局,,総務課,平成30年04月23日,一般会計,総務費,選挙費,管理費,役務費,PDF文書編集等のためのソフトウェア購入代金の支出,216 
人事委員会事務局,任用公平部,総務課,平成30年04月04日,一般会計,総務費,人事委員会費,管理費,需用費 一般需用費,少額支払案件に係る資金前渡(任公部　一需　4月分）,"150,000 "
人事委員会事務局,任用公平部,総務課,平成30年04月04日,一般会計,総務費,人事委員会費,管理費,役務費,少額支払案件に係る資金前渡（任公部　役務　4月分）,"50,000 "
人事委員会事務局,任用公平部,総務課,平成30年04月04日,一般会計,総務費,人事委員会費,管理費,交際費,少額支払案件に係る資金前渡（任公部　交際　4月分）,"50,000 "
人事委員会事務局,任用公平部,総務課,平成30年04月05日,一般会計,総務費,人事委員会費,管理費,需用費 一般需用費,少額支払案件に係る資金前渡（試験課　一需　4月分）,"150,000 "
人事委員会事務局,任用公平部,総務課,平成30年04月05日,一般会計,総務費,人事委員会費,管理費,役務費,少額支払案件に係る資金前渡（試験課　役務　4月分）,"50,000 "
人事委員会事務局,任用公平部,総務課,平成30年04月05日,一般会計,総務費,人事委員会費,管理費,使用料及賃借料,少額支払案件に係る資金前渡（試験課　使賃　4月分）,"50,000 "
人事委員会事務局,任用公平部,総務課,平成30年04月06日,一般会計,総務費,人事委員会費,委員会費,交際費,平成３０年度　委員長交際費の支出について,"10,000 "
人事委員会事務局,任用公平部,総務課,平成30年04月13日,一般会計,総務費,人事委員会費,管理費,需用費 一般需用費,参考図書の購入,"150,000 "
人事委員会事務局,任用公平部,総務課,平成30年04月13日,一般会計,総務費,人事委員会費,管理費,役務費,郵券の購入（共用・民調依頼用）,"50,100 "
人事委員会事務局,任用公平部,総務課,平成30年04月13日,一般会計,総務費,人事委員会費,管理費,役務費,郵券の購入（共用・民調依頼用）,"47,775 "
人事委員会事務局,任用公平部,総務課,平成30年04月17日,一般会計,総務費,人事委員会費,管理費,需用費 一般需用費,追録（人事院規則及関係法規）の買入れ（その2）,"8,877 "
人事委員会事務局,任用公平部,総務課,平成30年04月17日,一般会計,総務費,人事委員会費,管理費,需用費 一般需用費,追録（人事院規則及関係法規）の買入れ（その１）,"9,684 "
人事委員会事務局,任用公平部,総務課,平成30年04月17日,一般会計,総務費,人事委員会費,管理費,需用費 一般需用費,追録（人事院規則及関係法規）の買入れ（その３）,"9,684 "
人事委員会事務局,任用公平部,総務課,平成30年04月24日,一般会計,総務費,人事委員会費,管理費,旅費 普通旅費,近接地外旅費の支出（十六都道府県委員長・局長会議）,"90,120 "
人事委員会事務局,任用公平部,総務課,平成30年04月24日,一般会計,総務費,人事委員会費,管理費,需用費 一般需用費,追録（地方公務員関係法令実例判例集）の買入れ,"41,684 "
人事委員会事務局,任用公平部,総務課,平成30年04月26日,一般会計,総務費,人事委員会費,管理費,役務費,東京都職員採用試験実施に伴う傷害保険料支出(その1),"154,770 "
人事委員会事務局,任用公平部,総務課,平成30年04月26日,一般会計,総務費,人事委員会費,管理費,役務費,東京都職員採用試験実施に伴う傷害保険料支出(その2),"33,500 "
人事委員会事務局,任用公平部,総務課,平成30年04月26日,一般会計,総務費,人事委員会費,管理費,役務費,東京都職員管理職選考実施に伴う傷害保険料支出,"29,480 "
監査事務局,,総務課,平成30年04月16日,一般会計,総務費,監査委員費,管理費,旅費 普通旅費,平成30年度島しょ(八丈支庁)監査事務に係る近接地外,"274,694 "
監査事務局,,総務課,平成30年04月16日,一般会計,総務費,監査委員費,管理費,旅費 普通旅費,平成30年度島しょ(大島支庁)監査事務に係る近接地外,"266,798 "
監査事務局,,総務課,平成30年04月24日,一般会計,総務費,監査委員費,管理費,需用費 一般需用費,平成30年度「普通救命(AED)講習」に係る経費の支出,"2,800 "
監査事務局,,総務課,平成30年04月26日,一般会計,総務費,監査委員費,管理費,需用費 一般需用費,複数の少額支払案件に係る前渡金（一般需用費４月分）,"150,000 "
監査事務局,,総務課,平成30年04月27日,一般会計,総務費,監査委員費,管理費,交際費,局長交際費の支出について（４月分）,"20,000 "
監査事務局,,総務課,平成30年04月27日,一般会計,総務費,監査委員費,委員費,交際費,監査委員交際費の支出について（４月分）,"20,000 "
監査事務局,,総務課,平成30年04月27日,一般会計,総務費,監査委員費,管理費,使用料及賃借料,少額支払案件に係る前渡金準備(使用料及賃借料),"30,000 "
監査事務局,,総務課,平成30年04月27日,一般会計,総務費,監査委員費,管理費,役務費,複数の少額支払案件に係る前渡金（役務費４月分）,"50,000 "
青少年・治安対策本部,総合対策部,総務課,平成30年04月02日,一般会計,総務費,青少年治安対策費,管理費,役務費,平成30年度協力員の委嘱及び活動経費支出(第１回),"93,900 "
青少年・治安対策本部,総合対策部,総務課,平成30年04月04日,一般会計,総務費,青少年治安対策費,管理費,需用費 一般需用費,諮問候補図書類打合せ会の支出（4月分）,"2,404 "
青少年・治安対策本部,総合対策部,総務課,平成30年04月09日,一般会計,総務費,青少年治安対策費,管理費,需用費 一般需用費,平成30年度条例の運用に係る図書類の購入（4月分）,"110,000 "
青少年・治安対策本部,総合対策部,総務課,平成30年04月09日,一般会計,総務費,青少年治安対策費,管理費,需用費 一般需用費,少額支払案件に係る前渡金の準備(一般需用費)(4月分),"30,000 "
青少年・治安対策本部,総合対策部,総務課,平成30年04月09日,一般会計,総務費,青少年治安対策費,管理費,役務費,少額支払案件に係る前渡金の準備(役務費)(4月分),"10,000 "
青少年・治安対策本部,総合対策部,総務課,平成30年04月09日,一般会計,総務費,青少年治安対策費,管理費,需用費 一般需用費,第694回青少年健全育成審議会の経費の支出（4月分）,"2,404 "
青少年・治安対策本部,総合対策部,総務課,平成30年04月10日,一般会計,総務費,青少年治安対策費,管理費,役務費,郵券の購入について（平成30年４月分）,"201,900 "
青少年・治安対策本部,総合対策部,総務課,平成30年04月11日,一般会計,総務費,青少年治安対策費,管理費,需用費 一般需用費,少額支払案件に係る前渡金の支出（一需4月）,"30,000 "
青少年・治安対策本部,総合対策部,総務課,平成30年04月11日,一般会計,総務費,青少年治安対策費,管理費,役務費,少額支払案件に係る前渡金の支出（役務4月）,"10,000 "
青少年・治安対策本部,総合対策部,総務課,平成30年04月11日,一般会計,総務費,青少年治安対策費,管理費,需用費 一般需用費,少額支払案件に係る前渡金の準備について（４月分）,"30,000 "
青少年・治安対策本部,総合対策部,総務課,平成30年04月11日,一般会計,総務費,青少年治安対策費,管理費,需用費 一般需用費,少額支払案件に係る前渡金の支出（一般需要費）,"60,000 "
青少年・治安対策本部,総合対策部,総務課,平成30年04月11日,一般会計,総務費,青少年治安対策費,管理費,役務費,少額支払案件に係る前渡金の支出（役務費）,"10,000 "
青少年・治安対策本部,総合対策部,総務課,平成30年04月12日,一般会計,総務費,青少年治安対策費,管理費,需用費 一般需用費,検証チーム第12回会合開催に伴う経費の支出,720 
青少年・治安対策本部,総合対策部,総務課,平成30年04月13日,一般会計,総務費,青少年治安対策費,管理費,需用費 一般需用費,少額支払案件に係る前渡金の準備について（４月分）,"30,000 "
青少年・治安対策本部,総合対策部,総務課,平成30年04月17日,一般会計,総務費,青少年治安対策費,管理費,使用料及賃借料,東京都若者総合相談センター事業経費の支出(4月分),"830,143 "
青少年・治安対策本部,総合対策部,総務課,平成30年04月19日,一般会計,総務費,青少年治安対策費,管理費,使用料及賃借料,東京都若者総合相談センター事業経費の支出(5月分),"830,143 "
青少年・治安対策本部,総合対策部,総務課,平成30年04月23日,一般会計,総務費,青少年治安対策費,管理費,需用費 一般需用費,推奨端末検討委員会（第９回）経費支出について,"1,804 "
青少年・治安対策本部,総合対策部,総務課,平成30年04月24日,一般会計,総務費,青少年治安対策費,管理費,需用費 一般需用費,第31期青少協第６回専門部会の開催に伴う経費の支出,"1,904 "
青少年・治安対策本部,総合対策部,総務課,平成30年04月25日,一般会計,総務費,青少年治安対策費,管理費,使用料及賃借料,平成30年度第１回安・安課長会の会場使用料の支出,"28,100 "
青少年・治安対策本部,総合対策部,総務課,平成30年04月25日,一般会計,総務費,青少年治安対策費,管理費,報償費,検証チーム第12回会合に係る委員謝礼金の支出について,"113,207 "
青少年・治安対策本部,総合対策部,総務課,平成30年04月25日,一般会計,総務費,青少年治安対策費,管理費,需用費 一般需用費,検証チーム第13回会合開催に伴う経費の支出,720 
青少年・治安対策本部,総合対策部,総務課,平成30年04月26日,一般会計,総務費,青少年治安対策費,管理費,使用料及賃借料,あいさつ運動キャラクターの利用に係る利用料の支出,"110,000 "
青少年・治安対策本部,総合対策部,総務課,平成30年04月27日,一般会計,総務費,青少年治安対策費,管理費,使用料及賃借料,TOKYOキャンペーン・キックオフ実施に係る会場使用料,"300,000 "
オリパラ準備局,総務部,総務課,平成30年04月06日,一般会計,スポーツ振興費,スポーツ振興管理費,管理費,需用費 一般需用費,少額支払案件に係る前渡金の支出（一般需用費）4月分,"200,000 "
オリパラ準備局,総務部,総務課,平成30年04月06日,一般会計,スポーツ振興費,スポーツ振興管理費,管理費,役務費,少額支払案件に係る前渡金の支出（役務費）４月分,"100,000 "
オリパラ準備局,スポーツ推進部,調整課,平成30年04月11日,一般会計,スポーツ振興費,スポーツ推進費,スポーツ推進費,需用費 一般需用費,平成30年度少額支払案件に係る資金前渡（4月分）,"180,000 "
オリパラ準備局,スポーツ推進部,調整課,平成30年04月11日,一般会計,スポーツ振興費,スポーツ推進費,スポーツ推進費,役務費,平成30年度少額支払案件に係る資金前渡（4月分）,"90,000 "
オリパラ準備局,スポーツ推進部,調整課,平成30年04月18日,一般会計,スポーツ振興費,スポーツ推進費,スポーツ推進費,委託料,Ｈ30障害者スポーツセンター指定管理料の支払,"213,226,000 "
オリパラ準備局,スポーツ推進部,調整課,平成30年04月18日,一般会計,スポーツ振興費,スポーツ推進費,スポーツ推進費,委託料,Ｈ30障害者スポーツセンター指定管理料の支払,"116,781,000 "
オリパラ準備局,スポーツ推進部,調整課,平成30年04月19日,一般会計,スポーツ振興費,スポーツ推進費,スポーツ推進費,使用料及賃借料,平成30年度少額支払案件に係る資金前渡（4月分）,"30,000 "
