公金支出情報（平成３１年４月分）,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
局名,部名,課名,支払日,会計名,款名,項名,目名,節・細節名,支払内容（件名）,　　　支払額　（円）　
教育庁,立川高等学校,,平成31年04月17日,一般会計,教育費,高等学校費,管理費,使用料及賃借料,ウィルス対策ソフトの購入,"91,800 "
教育庁,立川高等学校,,平成31年04月18日,一般会計,教育費,高等学校費,管理費,報償費,定時制生活指導喫煙防止講座に係る講師の報償費,"24,064 "
教育庁,立川高等学校,,平成31年04月24日,一般会計,教育費,教育管理費,学校保健給食費,報償費,全日制定期健康診断の臨時医師等に対する謝礼金の支出,"291,176 "
教育庁,立川高等学校,,平成31年04月26日,一般会計,教育費,高等学校費,管理費,負担金補助及交付金,31年度東京都立高等学校等給付型奨学金の支出について,"1,240,000 "
教育庁,立川高等学校,,平成31年04月26日,一般会計,教育費,高等学校費,管理費,需用費 光熱水費,４月分  公共料金支払,"190,348 "
教育庁,砂川高等学校,,平成31年04月01日,一般会計,教育費,高等学校費,管理費,報償費,謝礼金に係る資金前渡（4月分）,"10,000 "
教育庁,砂川高等学校,,平成31年04月01日,一般会計,教育費,高等学校費,管理費,交際費,交際費に係る資金前渡（4月分）,"10,000 "
教育庁,砂川高等学校,,平成31年04月01日,一般会計,教育費,高等学校費,管理費,使用料及賃借料,生徒緊急搬送タクシー代に係る資金前渡（４月分）,"10,000 "
教育庁,砂川高等学校,,平成31年04月01日,一般会計,教育費,高等学校費,管理費,負担金補助及交付金,大会参加に係る資金前渡（４月分）,"40,000 "
教育庁,砂川高等学校,,平成31年04月01日,一般会計,教育費,高等学校費,管理費,需用費 一般需用費,少額支払案件に係る資金前渡（自律・一需）４月分,"160,000 "
教育庁,砂川高等学校,,平成31年04月01日,一般会計,教育費,教育管理費,学校保健給食費,需用費 一般需用費,少額支払案件に係る資金前渡（保健・一需）４月分,"15,000 "
教育庁,砂川高等学校,,平成31年04月01日,一般会計,教育費,高等学校費,管理費,役務費,少額支払案件に係る資金前渡（自律・役務）４月分,"20,000 "
教育庁,砂川高等学校,,平成31年04月01日,一般会計,教育費,高等学校費,管理費,使用料及賃借料,少額支払案件に係る資金前渡（使用料及賃借料）４月分,"105,000 "
教育庁,砂川高等学校,,平成31年04月18日,一般会計,教育費,高等学校費,管理費,需用費 一般需用費,少額支払案件に係る資金前渡（自律・一需）４月分追給,"76,518 "
教育庁,砂川高等学校,,平成31年04月19日,一般会計,教育費,教育指導奨励費,指導研修費,使用料及賃借料,定・バスケ部会場使用料に係る費用の資金前渡及び精算,"19,500 "
教育庁,砂川高等学校,,平成31年04月19日,一般会計,教育費,高等学校費,管理費,使用料及賃借料,施設使用料及賃借料に係る費用の資金前渡（4月分）,"4,500 "
教育庁,砂川高等学校,,平成31年04月23日,一般会計,教育費,教育管理費,学校保健給食費,役務費,平成31年度　給食費送金手数料の支出（４月分）,864 
教育庁,砂川高等学校,,平成31年04月24日,一般会計,教育費,高等学校費,管理費,負担金補助及交付金,平成31年度 東京都立高等学校等給付型奨学金の支出,"4,550,000 "
教育庁,砂川高等学校,,平成31年04月26日,一般会計,教育費,高等学校費,管理費,旅費 特別旅費,39期校外学習生徒引率に係る旅費の支出について,"9,180 "
教育庁,砂川高等学校,,平成31年04月26日,一般会計,教育費,高等学校費,管理費,需用費 光熱水費,４月分  公共料金支払,"87,489 "
教育庁,昭和高等学校,,平成31年04月01日,一般会計,教育費,高等学校費,管理費,需用費 一般需用費,複数少額支払案件（一般需用費）,"200,000 "
教育庁,昭和高等学校,,平成31年04月01日,一般会計,教育費,高等学校費,管理費,役務費,複数少額支払案件（役務費）,"15,000 "
教育庁,昭和高等学校,,平成31年04月01日,一般会計,教育費,高等学校費,管理費,使用料及賃借料,常時必要とする前渡金（使用料及賃借料）,"30,000 "
教育庁,昭和高等学校,,平成31年04月01日,一般会計,教育費,高等学校費,管理費,交際費,常時必要とする前渡金（交際費）,"10,000 "
教育庁,昭和高等学校,,平成31年04月01日,一般会計,教育費,高等学校費,管理費,負担金補助及交付金,常時必要とする前渡金（負担金補助及交付金）,"11,000 "
教育庁,昭和高等学校,,平成31年04月05日,一般会計,教育費,高等学校費,管理費,旅費 普通旅費,移動教室実地踏査に伴う旅費の資金前渡及び精算,"51,030 "
教育庁,昭和高等学校,,平成31年04月23日,一般会計,教育費,高等学校費,管理費,需用費 一般需用費,顕微鏡の購入,"118,368 "
教育庁,昭和高等学校,,平成31年04月23日,一般会計,教育費,高等学校費,管理費,使用料及賃借料,ウィルス対策ソフトの利用契約,"84,780 "
教育庁,昭和高等学校,,平成31年04月24日,一般会計,教育費,高等学校費,管理費,委託料,遅刻・欠席連絡システム作成費の支出,"43,200 "
教育庁,昭和高等学校,,平成31年04月26日,一般会計,教育費,高等学校費,管理費,需用費 光熱水費,４月分  公共料金支払,"250,266 "
教育庁,昭和高等学校,,平成31年04月26日,一般会計,教育費,高等学校費,管理費,需用費 光熱水費,４月分  公共料金支払,"69,101 "
教育庁,拝島高等学校,,平成31年04月03日,一般会計,教育費,高等学校費,管理費,需用費 一般需用費,複数の少額支払案件に係る前渡金（一般需用費）4月分,"235,000 "
教育庁,拝島高等学校,,平成31年04月04日,一般会計,教育費,高等学校費,管理費,使用料及賃借料,複数の少額支払案件に係る前渡金(使用料及賃借料)4月,"40,000 "
教育庁,拝島高等学校,,平成31年04月04日,一般会計,教育費,高等学校費,管理費,役務費,複数の少額支払案件に係る前渡金(自律・役務費) 4月,"25,000 "
教育庁,拝島高等学校,,平成31年04月04日,一般会計,教育費,高等学校費,管理費,交際費,交際費の継続支出（４月分）,"10,000 "
教育庁,拝島高等学校,,平成31年04月04日,一般会計,教育費,高等学校費,管理費,使用料及賃借料,自動車雇上げに係る経費の継続支出（４月分）,"10,000 "
教育庁,拝島高等学校,,平成31年04月12日,一般会計,教育費,高等学校費,管理費,役務費,修学旅行実施に係る携帯電話レンタルに伴う経費,"3,150 "
教育庁,拝島高等学校,,平成31年04月12日,一般会計,教育費,高等学校費,管理費,使用料及賃借料,修学旅行実施に係る携帯電話レンタルに伴う経費,"3,780 "
教育庁,拝島高等学校,,平成31年04月12日,一般会計,教育費,高等学校費,管理費,旅費 普通旅費,修学旅行生徒引率に係る旅費,"917,886 "
教育庁,拝島高等学校,,平成31年04月15日,一般会計,教育費,高等学校費,管理費,報償費,修学旅行実施に伴う緊急対策費,"10,000 "
教育庁,拝島高等学校,,平成31年04月15日,一般会計,教育費,高等学校費,管理費,使用料及賃借料,修学旅行実施に伴う緊急対策費,"10,000 "
教育庁,拝島高等学校,,平成31年04月25日,一般会計,教育費,高等学校費,管理費,使用料及賃借料,遠足実施に係る携帯電話レンタルに伴う経費,"8,640 "
教育庁,拝島高等学校,,平成31年04月25日,一般会計,教育費,高等学校費,管理費,役務費,遠足実施に係る携帯電話レンタルに伴う経費,"1,620 "
教育庁,拝島高等学校,,平成31年04月25日,一般会計,教育費,高等学校費,管理費,報償費,遠足実施に伴う緊急対策費,"20,000 "
教育庁,拝島高等学校,,平成31年04月25日,一般会計,教育費,高等学校費,管理費,使用料及賃借料,遠足実施に伴う緊急対策費,"20,000 "
教育庁,拝島高等学校,,平成31年04月26日,一般会計,教育費,高等学校費,管理費,旅費 普通旅費,第1学年遠足生徒引率に係る旅費,"54,435 "
教育庁,拝島高等学校,,平成31年04月26日,一般会計,教育費,高等学校費,管理費,需用費 光熱水費,４月分  公共料金支払,"127,003 "
教育庁,東大和高等学校,,平成31年04月01日,一般会計,教育費,高等学校費,管理費,交際費,平成31年度 交際費(4月分),"10,000 "
教育庁,東大和高等学校,,平成31年04月02日,一般会計,教育費,高等学校費,管理費,使用料及賃借料,平成３１年度　車雇上使用料　４月分,"10,000 "
教育庁,東大和高等学校,,平成31年04月02日,一般会計,教育費,高等学校費,管理費,需用費 一般需用費,平成31年度 少額支払案件（自律・一般需要費）4月分,"200,000 "
教育庁,東大和高等学校,,平成31年04月02日,一般会計,教育費,高等学校費,管理費,役務費,平成31年度 少額支払案件（自律・役務費）4月分,"30,000 "
教育庁,東大和高等学校,,平成31年04月02日,一般会計,教育費,教育管理費,学校保健給食費,需用費 一般需用費,平成31年度 少額支払案件（保健・一般需要費）4月分,"30,000 "
教育庁,東大和高等学校,,平成31年04月16日,一般会計,教育費,高等学校費,管理費,使用料及賃借料,ウィルス対策用ソフトの使用許諾契約,"86,400 "
教育庁,東大和高等学校,,平成31年04月26日,一般会計,教育費,高等学校費,管理費,需用費 光熱水費,４月分  公共料金支払,"77,719 "
教育庁,東大和高等学校,,平成31年04月26日,一般会計,教育費,高等学校費,管理費,需用費 光熱水費,４月分  公共料金支払,"37,333 "
教育庁,東大和高等学校,,平成31年04月26日,一般会計,教育費,高等学校費,管理費,需用費 光熱水費,４月分  公共料金支払,"526,981 "
教育庁,武蔵村山高等学校,,平成31年04月01日,一般会計,教育費,高等学校費,管理費,交際費,交際費の資金前渡（４月分）,"10,000 "
教育庁,武蔵村山高等学校,,平成31年04月01日,一般会計,教育費,高等学校費,管理費,使用料及賃借料,タクシー雇上げ代の資金前渡（４月分）,"10,000 "
教育庁,武蔵村山高等学校,,平成31年04月01日,一般会計,教育費,高等学校費,管理費,使用料及賃借料,ハンドボール部の体育館使用料の資金前渡（４月分）,"9,460 "
教育庁,武蔵村山高等学校,,平成31年04月01日,一般会計,教育費,高等学校費,管理費,使用料及賃借料,野球部のグラウンド使用料の資金前渡（４月分）,"21,600 "
教育庁,武蔵村山高等学校,,平成31年04月01日,一般会計,教育費,高等学校費,管理費,需用費 一般需用費,複数の少額支払案件（自律・一需４月分）,"225,000 "
教育庁,武蔵村山高等学校,,平成31年04月01日,一般会計,教育費,高等学校費,管理費,役務費,複数の少額支払案件（自律・役務４月分）,"30,000 "
教育庁,武蔵村山高等学校,,平成31年04月01日,一般会計,教育費,高等学校費,管理費,使用料及賃借料,複数の少額支払案件（自律・使賃４月分）,"25,000 "
教育庁,武蔵村山高等学校,,平成31年04月01日,一般会計,教育費,教育管理費,学校保健給食費,需用費 一般需用費,複数の少額支払案件（保健・一需４月分）,"20,000 "
教育庁,武蔵村山高等学校,,平成31年04月25日,一般会計,教育費,高等学校費,管理費,使用料及賃借料,遠足生徒引率に係る経費の資金前渡及び精算,"59,929 "
教育庁,武蔵村山高等学校,,平成31年04月25日,一般会計,教育費,高等学校費,管理費,報償費,遠足生徒引率に係る経費の資金前渡及び精算,"15,000 "
教育庁,武蔵村山高等学校,,平成31年04月25日,一般会計,教育費,高等学校費,管理費,旅費 普通旅費,1学年（45期生）遠足引率に係る旅費の支出について,"67,244 "
教育庁,東大和南高等学校,,平成31年04月04日,一般会計,教育費,高等学校費,管理費,需用費 一般需用費,一般需用費の少額支払（４月分）,"200,000 "
教育庁,東大和南高等学校,,平成31年04月04日,一般会計,教育費,高等学校費,管理費,使用料及賃借料,雇上車資金の支出（４月分）,"20,000 "
教育庁,東大和南高等学校,,平成31年04月04日,一般会計,教育費,高等学校費,管理費,需用費 光熱水費,光熱水費の少額支払（４月分）,"1,500 "
教育庁,東大和南高等学校,,平成31年04月04日,一般会計,教育費,高等学校費,管理費,役務費,役務費の少額支払（４月分）,"10,000 "
教育庁,東大和南高等学校,,平成31年04月04日,一般会計,教育費,高等学校費,管理費,負担金補助及交付金,大会参加費の支出（４月分）,"8,000 "
教育庁,東大和南高等学校,,平成31年04月04日,一般会計,教育費,高等学校費,管理費,交際費,交際費の支出（４月分）,"20,000 "
教育庁,東大和南高等学校,,平成31年04月04日,一般会計,教育費,高等学校費,管理費,報償費,報償費の支出について（４月分）,"15,000 "
教育庁,東大和南高等学校,,平成31年04月04日,一般会計,教育費,教育管理費,学校保健給食費,需用費 一般需用費,保健室一般需用費の少額支払（４月分）,"50,000 "
教育庁,東大和南高等学校,,平成31年04月10日,一般会計,教育費,高等学校費,管理費,使用料及賃借料,ウィルス対策ソフトの利用,"86,400 "
教育庁,東大和南高等学校,,平成31年04月18日,一般会計,教育費,高等学校費,管理費,需用費 光熱水費,４月分  公共料金支払,"831,630 "
教育庁,東大和南高等学校,,平成31年04月22日,一般会計,教育費,高等学校費,管理費,使用料及賃借料,遠足に伴う引率者入場料等の資金前渡及び精算,"35,200 "
教育庁,東大和南高等学校,,平成31年04月22日,一般会計,教育費,高等学校費,管理費,役務費,遠足に伴う引率者入場料等の資金前渡及び精算,648 
教育庁,東大和南高等学校,,平成31年04月25日,一般会計,教育費,高等学校費,管理費,使用料及賃借料,合唱コンクールに伴う施設使用料の資金前渡及び精算,"316,200 "
教育庁,東大和南高等学校,,平成31年04月25日,一般会計,教育費,高等学校費,管理費,旅費 普通旅費,遠足に伴う引率旅費の支出について,"42,446 "
教育庁,東大和南高等学校,,平成31年04月26日,一般会計,教育費,高等学校費,管理費,需用費 光熱水費,４月分  公共料金支払,"149,823 "
教育庁,多摩高等学校,,平成31年04月01日,一般会計,教育費,高等学校費,管理費,交際費,少額支払案件の支出について（交際費４月分）,"10,000 "
教育庁,多摩高等学校,,平成31年04月01日,一般会計,教育費,高等学校費,管理費,需用費 一般需用費,少額支払案件の支出について（一般需用費４月分）,"213,000 "
教育庁,多摩高等学校,,平成31年04月01日,一般会計,教育費,高等学校費,管理費,役務費,少額支払案件の支出について（役務費４月分）,"30,000 "
教育庁,多摩高等学校,,平成31年04月01日,一般会計,教育費,高等学校費,管理費,使用料及賃借料,少額支払案件の支出について（使用料及賃借料４月分）,"20,000 "
教育庁,多摩高等学校,,平成31年04月01日,一般会計,教育費,高等学校費,管理費,負担金補助及交付金,少額支払案件の支出について(負担金補助及交付金４月),"12,000 "
教育庁,多摩高等学校,,平成31年04月01日,一般会計,教育費,教育指導奨励費,指導研修費,使用料及賃借料,少額支払案件の支出について（部活動　使用料４月分）,"15,000 "
教育庁,多摩高等学校,,平成31年04月01日,一般会計,教育費,高等学校費,管理費,使用料及賃借料,常時準備資金の支出について（使用料及賃借料４月）,"10,000 "
教育庁,多摩高等学校,,平成31年04月11日,一般会計,教育費,高等学校費,管理費,使用料及賃借料,校外学習生徒引率に係る経費,"26,400 "
教育庁,多摩高等学校,,平成31年04月19日,一般会計,教育費,高等学校費,管理費,旅費 普通旅費,東京都高等学校総合体育大会　自転車競技引率旅費支出,"29,326 "
教育庁,多摩高等学校,,平成31年04月19日,一般会計,教育費,高等学校費,管理費,報償費,自転車部大会参加に伴う緊急対策費用に要する資金,"5,000 "
教育庁,多摩高等学校,,平成31年04月19日,一般会計,教育費,高等学校費,管理費,役務費,自転車部大会参加に伴う緊急対策費用に要する資金,"5,000 "
教育庁,多摩高等学校,,平成31年04月19日,一般会計,教育費,高等学校費,管理費,使用料及賃借料,自転車部大会参加に伴う緊急対策費用に要する資金,"10,000 "
教育庁,多摩高等学校,,平成31年04月24日,一般会計,教育費,高等学校費,管理費,需用費 光熱水費,４月分  公共料金支払,"329,447 "
教育庁,福生高等学校,,平成31年04月01日,一般会計,教育費,高等学校費,管理費,需用費 一般需用費,平成31年度少額支払案件（一般需用費）,"200,000 "
教育庁,福生高等学校,,平成31年04月01日,一般会計,教育費,高等学校費,管理費,役務費,平成31年度少額支払案件（役務費）,"15,000 "
教育庁,福生高等学校,,平成31年04月01日,一般会計,教育費,高等学校費,管理費,負担金補助及交付金,平成31年度少額支払案件（負担金補助及交付金）,"49,000 "
教育庁,福生高等学校,,平成31年04月01日,一般会計,教育費,高等学校費,管理費,交際費,平成31年度少額支払案件（交際費）,"10,000 "
教育庁,福生高等学校,,平成31年04月01日,一般会計,教育費,教育指導奨励費,指導研修費,使用料及賃借料,平成31年度少額支払案件（部活振興・使用料及賃借料）,"10,000 "
教育庁,福生高等学校,,平成31年04月01日,一般会計,教育費,教育管理費,学校保健給食費,需用費 一般需用費,平成31年度少額支払案件（学校保健活動・一般需用費）,"10,000 "
教育庁,福生高等学校,,平成31年04月01日,一般会計,教育費,教育管理費,学校保健給食費,役務費,平成31年度少額支払案件（学校給食費・役務費）,"5,940 "
教育庁,福生高等学校,,平成31年04月01日,一般会計,教育費,高等学校費,管理費,使用料及賃借料,平成31年度常時支払案件（緊急時タクシー）,"10,000 "
教育庁,福生高等学校,,平成31年04月05日,一般会計,教育費,高等学校費,管理費,役務費,メール配信サービスに係る経費の資金前渡,"25,212 "
教育庁,福生高等学校,,平成31年04月16日,一般会計,教育費,教育指導奨励費,指導研修費,使用料及賃借料,福生野球場利用に伴う使用料の資金前渡（野球部）,"18,000 "
教育庁,福生高等学校,,平成31年04月19日,一般会計,教育費,高等学校費,管理費,役務費,ピアノ調律に係る経費の資金前渡,"15,120 "
教育庁,福生高等学校,,平成31年04月24日,一般会計,教育費,高等学校費,管理費,旅費 普通旅費,全日制第１学年の遠足に係る生徒引率旅費,"49,980 "
教育庁,福生高等学校,,平成31年04月26日,一般会計,教育費,高等学校費,管理費,旅費 普通旅費,合宿生徒引率に係わる旅費（ダンス部）,"46,912 "
教育庁,福生高等学校,,平成31年04月26日,一般会計,教育費,教育指導奨励費,指導研修費,使用料及賃借料,福生野球場利用に伴う使用料の資金前渡（野球部）,"6,000 "
教育庁,福生高等学校,,平成31年04月26日,一般会計,教育費,教育指導奨励費,指導研修費,使用料及賃借料,福生市中央体育館利用に伴う使用料の資金前渡,"4,800 "
教育庁,秋留台高等学校,,平成31年04月01日,一般会計,教育費,高等学校費,管理費,需用費 一般需用費,複数の少額支払案件(４月分),"220,000 "
教育庁,秋留台高等学校,,平成31年04月01日,一般会計,教育費,高等学校費,管理費,交際費,交際費の支出について（4月分）,"5,000 "
教育庁,秋留台高等学校,,平成31年04月01日,一般会計,教育費,高等学校費,管理費,使用料及賃借料,複数の少額支払案件（4月分）,"30,000 "
教育庁,秋留台高等学校,,平成31年04月01日,一般会計,教育費,高等学校費,管理費,役務費,複数の少額支払案件（4月分）,"5,000 "
教育庁,秋留台高等学校,,平成31年04月01日,一般会計,教育費,高等学校費,管理費,負担金補助及交付金,複数の少額支払案件（4月分）,"41,000 "
教育庁,秋留台高等学校,,平成31年04月17日,一般会計,教育費,高等学校費,管理費,旅費 普通旅費,2019年度第1回通級指導者研究協議会旅費（予約金）,"1,600 "
教育庁,秋留台高等学校,,平成31年04月24日,一般会計,教育費,高等学校費,管理費,負担金補助及交付金,東京都立高等学校等給付型奨学金の支出について,"6,320,000 "
教育庁,秋留台高等学校,,平成31年04月26日,一般会計,教育費,高等学校費,管理費,旅費 普通旅費,２０１９年度第１回通級指導者研究協議会旅費の支出,"5,870 "
教育庁,秋留台高等学校,,平成31年04月26日,一般会計,教育費,高等学校費,管理費,需用費 光熱水費,公共料金(ガス料金)の支払い ４月分,"150,337 "
教育庁,秋留台高等学校,,平成31年04月26日,一般会計,教育費,高等学校費,管理費,使用料及賃借料,文化の祭典実施に伴う会場使用料の支払,"108,600 "
教育庁,秋留台高等学校,,平成31年04月26日,一般会計,教育費,高等学校費,管理費,使用料及賃借料,合唱コンクール会場使用料,"110,000 "
教育庁,羽村高等学校,,平成31年04月01日,一般会計,教育費,高等学校費,管理費,需用費 一般需用費,複数の少額支払案件に係る経費(一般需用費・4月分),"218,000 "
教育庁,羽村高等学校,,平成31年04月01日,一般会計,教育費,高等学校費,管理費,役務費,複数の少額支払案件に係る経費(役務費・4月分),"50,000 "
教育庁,羽村高等学校,,平成31年04月01日,一般会計,教育費,高等学校費,管理費,使用料及賃借料,複数の少額支払案件に係る経費(使用料及賃借料・4月分),"30,000 "
教育庁,羽村高等学校,,平成31年04月01日,一般会計,教育費,高等学校費,管理費,負担金補助及交付金,少額支払案件に係る経費(負担金補助及交付金・4月分),"2,000 "
教育庁,羽村高等学校,,平成31年04月01日,一般会計,教育費,高等学校費,管理費,報償費,常時必要とする資金(報償費)の支出(4月分),"20,000 "
教育庁,羽村高等学校,,平成31年04月01日,一般会計,教育費,高等学校費,管理費,交際費,常時必要とする資金(交際費)の支出(4月分),"10,000 "
教育庁,羽村高等学校,,平成31年04月01日,一般会計,教育費,高等学校費,管理費,使用料及賃借料,常時必要とする資金(使用料及賃借料)の支出(4月分),"10,000 "
教育庁,羽村高等学校,,平成31年04月26日,一般会計,教育費,高等学校費,管理費,役務費,演劇部公演に伴う荷物運搬料の支出,"20,736 "
教育庁,五日市高等学校,,平成31年04月01日,一般会計,教育費,高等学校費,管理費,需用費 一般需用費,少額支払案件の資金前渡（一般需用費4月分）,"210,000 "
教育庁,五日市高等学校,,平成31年04月01日,一般会計,教育費,高等学校費,管理費,交際費,少額支払案件の資金前渡（交際費4月分）,"10,000 "
教育庁,五日市高等学校,,平成31年04月01日,一般会計,教育費,高等学校費,管理費,役務費,少額支払案件の資金前渡（役務費4月分）,"20,000 "
教育庁,五日市高等学校,,平成31年04月01日,一般会計,教育費,高等学校費,管理費,使用料及賃借料,少額支払案件の資金前渡（使用料及賃借料4月分）,"20,000 "
教育庁,五日市高等学校,,平成31年04月01日,一般会計,教育費,高等学校費,管理費,負担金補助及交付金,少額支払案件の資金前渡（負担金補助及交付金4月分）,"10,000 "
教育庁,五日市高等学校,,平成31年04月01日,一般会計,教育費,教育管理費,学校保健給食費,役務費,少額支払案件の資金前渡（給食役務費　4月分）,"5,000 "
教育庁,五日市高等学校,,平成31年04月01日,一般会計,教育費,教育管理費,学校保健給食費,需用費 一般需用費,少額支払案件の資金前渡（給食一般需用費4月分）,"25,000 "
教育庁,五日市高等学校,,平成31年04月02日,一般会計,教育費,教育管理費,学校保健給食費,需用費 一般需用費,学校給食保存食・保存食材に係る経費（4月分）,"14,350 "
教育庁,五日市高等学校,,平成31年04月03日,一般会計,教育費,高等学校費,管理費,旅費 普通旅費,女子バスケットボール部夏季合宿生徒引率に係る旅費,"26,800 "
教育庁,五日市高等学校,,平成31年04月04日,一般会計,教育費,高等学校費,管理費,役務費,保健室クリーニングに係る経費の資金前渡及び精算,"5,508 "
教育庁,五日市高等学校,,平成31年04月16日,一般会計,教育費,高等学校費,管理費,旅費 普通旅費,全日制修学旅行生徒引率に係る旅費の支出,"501,852 "
教育庁,五日市高等学校,,平成31年04月16日,一般会計,教育費,高等学校費,管理費,使用料及賃借料,全日制修学旅行実施に伴う携帯電話借上げ費用の支出,"16,200 "
教育庁,五日市高等学校,,平成31年04月23日,一般会計,教育費,教育指導奨励費,指導研修費,報償費,平成31年度グループエンカウンター講師謝礼金,"24,042 "
教育庁,五日市高等学校,,平成31年04月23日,一般会計,教育費,教育管理費,学校保健給食費,報償費,平成31年度定期健康診断における医師等への謝礼金,"83,468 "
教育庁,五日市高等学校,,平成31年04月26日,一般会計,教育費,高等学校費,管理費,需用費 一般需用費,ゲームウェア外3点の購入,"240,000 "
教育庁,五日市高等学校,,平成31年04月26日,一般会計,教育費,高等学校費,管理費,使用料及賃借料,林業体験に係る経費の資金前渡及び精算,"69,660 "
教育庁,五日市高等学校,,平成31年04月26日,一般会計,教育費,高等学校費,管理費,役務費,ゴミ袋の購入,"112,000 "
教育庁,青梅総合高等学校,,平成31年04月02日,一般会計,教育費,高等学校費,管理費,使用料及賃借料,生徒医療機関受診に伴う搬送経費の資金前渡(常時資金),"5,000 "
教育庁,青梅総合高等学校,,平成31年04月02日,一般会計,教育費,高等学校費,管理費,需用費 一般需用費,少額支払案件に係る資金前渡（一般需用費）4月分,"300,000 "
教育庁,青梅総合高等学校,,平成31年04月02日,一般会計,教育費,高等学校費,管理費,役務費,少額支払案件に係る資金前渡（役務費）4月分,"20,000 "
教育庁,青梅総合高等学校,,平成31年04月02日,一般会計,教育費,高等学校費,管理費,使用料及賃借料,少額支払案件に係る資金前渡(使用料及賃借料)4月分,"20,000 "
教育庁,青梅総合高等学校,,平成31年04月02日,一般会計,教育費,高等学校費,管理費,交際費,少額支払案件に係る資金前渡（交際費）4月分,"10,000 "
教育庁,青梅総合高等学校,,平成31年04月02日,一般会計,教育費,高等学校費,管理費,負担金補助及交付金,少額支払案件に係る資金前渡(負担金補助及交付金)4月,"150,000 "
教育庁,青梅総合高等学校,,平成31年04月04日,一般会計,教育費,高等学校費,管理費,使用料及賃借料,ソフトウェアのライセンス契約,"134,092 "
教育庁,青梅総合高等学校,,平成31年04月10日,一般会計,教育費,教育管理費,学校保健給食費,需用費 一般需用費,平成３１年度保存食（原材料・調理済食品）費（４月）,"11,492 "
教育庁,青梅総合高等学校,,平成31年04月15日,一般会計,教育費,高等学校費,管理費,需用費 一般需用費,冷蔵庫の修繕,"30,240 "
教育庁,青梅総合高等学校,,平成31年04月23日,一般会計,教育費,高等学校費,管理費,委託料,ボイラー点検整備委託,"117,180 "
教育庁,青梅総合高等学校,,平成31年04月23日,一般会計,教育費,高等学校費,管理費,役務費,郵券購入代金の資金前渡及び精算について,"60,800 "
教育庁,青梅総合高等学校,,平成31年04月24日,一般会計,教育費,高等学校費,管理費,使用料及賃借料,フレッシュマンキャンプ引率に伴う拝観料及び施設料,"2,500 "
教育庁,青梅総合高等学校,,平成31年04月24日,一般会計,教育費,高等学校費,管理費,使用料及賃借料,全日制校外学習に係る事故対策費,"15,000 "
教育庁,青梅総合高等学校,,平成31年04月24日,一般会計,教育費,高等学校費,管理費,報償費,全日制校外学習に係る事故対策費,"15,000 "
教育庁,青梅総合高等学校,,平成31年04月24日,一般会計,教育費,高等学校費,管理費,旅費 普通旅費,フレッシュマンキャンプ生徒引率旅費の支出,"135,912 "
教育庁,青梅総合高等学校,,平成31年04月24日,一般会計,教育費,高等学校費,管理費,使用料及賃借料,全日制三学年遠足生徒引率に伴う入場料,"26,400 "
教育庁,青梅総合高等学校,,平成31年04月25日,一般会計,教育費,高等学校費,管理費,使用料及賃借料,全日制二学年遠足生徒引率に伴う入場料,"7,200 "
教育庁,青梅総合高等学校,,平成31年04月26日,一般会計,教育費,高等学校費,管理費,需用費 光熱水費,４月分  公共料金支払,"1,245,391 "
教育庁,上水高等学校,,平成31年04月01日,一般会計,教育費,高等学校費,管理費,需用費 一般需用費,複数の少額支払案件に係る前渡金の支出（４月分）,"200,000 "
教育庁,上水高等学校,,平成31年04月01日,一般会計,教育費,高等学校費,管理費,役務費,複数の少額支払案件に係る前渡金の支出（４月分）,"30,000 "
教育庁,上水高等学校,,平成31年04月01日,一般会計,教育費,高等学校費,管理費,使用料及賃借料,複数の少額支払案件に係る前渡金の支出（４月分）,"33,600 "
教育庁,上水高等学校,,平成31年04月01日,一般会計,教育費,高等学校費,管理費,交際費,交際費に係る前渡金の支出（４月分）,"10,000 "
教育庁,上水高等学校,,平成31年04月01日,一般会計,教育費,高等学校費,管理費,使用料及賃借料,使用料及賃借料に係る前渡金の支出（4月分）,"20,000 "
教育庁,上水高等学校,,平成31年04月04日,一般会計,教育費,高等学校費,管理費,使用料及賃借料,ウイルス対策用ソフトの使用許諾契約,"83,160 "
教育庁,上水高等学校,,平成31年04月22日,一般会計,教育費,社会教育費,社会教育振興費,役務費,郵券の購入に要する経費の資金前渡,"3,500 "
教育庁,上水高等学校,,平成31年04月22日,一般会計,教育費,社会教育費,社会教育振興費,役務費,郵券の購入に要する経費の資金前渡,"3,280 "
教育庁,上水高等学校,,平成31年04月24日,一般会計,教育費,高等学校費,管理費,負担金補助及交付金,平成３１年度東京都立高等学校等給付型奨学金の支出,"2,960,000 "
教育庁,上水高等学校,,平成31年04月25日,一般会計,教育費,高等学校費,管理費,旅費 普通旅費,１年次遠足引率に伴う旅費の資金前渡及び精算について,"20,672 "
教育庁,上水高等学校,,平成31年04月26日,一般会計,教育費,高等学校費,管理費,需用費 光熱水費,平成31年度ガス料金の支払について（４月分）,"94,473 "
教育庁,多摩工業高等学校,,平成31年04月01日,一般会計,教育費,高等学校費,管理費,役務費,平成３１年度複数少額支払案件（役務費）４月分,"25,000 "
