公金支出情報（平成３０年５月（出納整理期間）分）,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
局名,部名,課名,支払日,会計名,款名,項名,目名,節・細節名,支払内容（件名）,　　　支払額　（円）　
教育庁,都立学校教育部,特別支援教育課,平成30年05月14日,一般会計,教育費,施設整備費,都立学校整備費,工事請負費,都立山崎高等学校ほか1校（29）校庭改修その他工事,"4,501,932 "
教育庁,都立学校教育部,特別支援教育課,平成30年05月14日,一般会計,教育費,施設整備費,都立学校整備費,工事請負費,都立東学校ほか1校（29）環境整備工事,"5,342,598 "
教育庁,都立学校教育部,特別支援教育課,平成30年05月14日,一般会計,教育費,教育管理費,管理費,備品購入費,都立特別支援学校非常災害用ポータブル発電機の買入れ,"3,016,224 "
教育庁,都立学校教育部,特別支援教育課,平成30年05月16日,一般会計,教育費,特別支援学校費,管理費,委託料,都立聴覚障害特別支援学校向けシステム運用保守等委託,"16,832,365 "
教育庁,都立学校教育部,特別支援教育課,平成30年05月16日,一般会計,教育費,特別支援学校費,管理費,負担金補助及交付金,専門性向上事業実施に係る条件整備補助金の支出,"948,000 "
教育庁,都立学校教育部,特別支援教育課,平成30年05月17日,一般会計,教育費,特別支援学校費,管理費,負担金補助及交付金,29小学校特別支援教室補助金の支払い,"225,293,000 "
教育庁,都立学校教育部,特別支援教育課,平成30年05月18日,一般会計,教育費,特別支援学校費,管理費,委託料,高校における教育課程外の特別な指導・支援委託(東部),"25,597,755 "
教育庁,都立学校教育部,特別支援教育課,平成30年05月18日,一般会計,教育費,特別支援学校費,管理費,委託料,高校における教育課程外の特別な指導・支援委託(西部),"21,271,140 "
教育庁,都立学校教育部,特別支援教育課,平成30年05月18日,一般会計,教育費,特別支援学校費,管理費,委託料,学事事務システム用特定個人情報ファイルの作成・登録支援委託,"45,506,880 "
教育庁,都立学校教育部,特別支援教育課,平成30年05月18日,一般会計,教育費,特別支援学校費,管理費,委託料,都立特別支援学校学事事務システムの運用保守等委託,"23,902,560 "
教育庁,都立学校教育部,特別支援教育課,平成30年05月18日,一般会計,教育費,特別支援学校費,管理費,委託料,学事事務システムの給付型奨学金事務導入に係る開発等委託,"36,924,876 "
教育庁,都立学校教育部,特別支援教育課,平成30年05月18日,一般会計,教育費,特別支援学校費,管理費,委託料,都立特別支援学校学事事務システムの改修等業務委託,"9,990,000 "
教育庁,都立学校教育部,特別支援教育課,平成30年05月22日,一般会計,教育費,特別支援学校費,管理費,需用費 一般需用費,車体ラッピング用フィルムの印刷,"3,132,000 "
教育庁,都立学校教育部,特別支援教育課,平成30年05月24日,一般会計,教育費,特別支援学校費,管理費,委託料,障害のある児童・生徒数の推計結果の分析・検証委託,"3,161,268 "
教育庁,都立学校教育部,特別支援教育課,平成30年05月24日,一般会計,教育費,特別支援学校費,管理費,委託料,プリンターの保守・点検委託,"52,704 "
教育庁,都立学校教育部,特別支援教育課,平成30年05月24日,一般会計,教育費,特別支援学校費,管理費,役務費,録音データの反訳(単価契約)(２)に係る継続支払,"50,760 "
教育庁,都立学校教育部,特別支援教育課,平成30年05月24日,一般会計,教育費,特別支援学校費,管理費,旅費 普通旅費,平成２９年度分旅費の支出について（４月確認分）,"45,479 "
教育庁,都立学校教育部,特別支援教育課,平成30年05月24日,一般会計,教育費,特別支援学校費,管理費,旅費 特別旅費,平成２９年度分旅費の支出について（４月確認分）,"13,627 "
教育庁,都立学校教育部,特別支援教育課,平成30年05月24日,一般会計,教育費,施設整備費,都立学校整備費,旅費 普通旅費,平成２９年度分旅費の支出について（４月確認分）,"35,143 "
教育庁,都立学校教育部,特別支援教育課,平成30年05月29日,一般会計,教育費,特別支援学校費,管理費,役務費,出勤カードリーダーの移設作業,"400,356 "
教育庁,都立学校教育部,特別支援教育課,平成30年05月29日,一般会計,教育費,特別支援学校費,管理費,旅費 普通旅費,旅費の支出について（３０年３月紙処理分）,"2,268 "
教育庁,都立学校教育部,特別支援教育課,平成30年05月29日,一般会計,教育費,特別支援学校費,管理費,旅費 普通旅費,平成２９年度分旅費の支出について（４月確認分）,"2,184 "
教育庁,人事部,人事計画課,平成30年05月01日,一般会計,教育費,小中学校費,小学校管理費,需用費 一般需用費,定期購読図書「人事院月報」の購入（概算契約）,"1,054 "
教育庁,人事部,人事計画課,平成30年05月01日,一般会計,教育費,教育管理費,免許及選考費,需用費 一般需用費,複写サービスに関する追加契約(神楽坂庁舎)(単価契約),680 
教育庁,人事部,人事計画課,平成30年05月02日,一般会計,教育費,小中学校費,小学校管理費,旅費 特別旅費,５月分  教育庁旅費システム（講師）,"1,774 "
教育庁,人事部,人事計画課,平成30年05月07日,一般会計,教育費,高等学校費,管理費,使用料及賃借料,平成２９年度チケットによるタクシー利用料金の支出,"445,499 "
教育庁,人事部,人事計画課,平成30年05月07日,一般会計,教育費,教育管理費,教職員任免費,使用料及賃借料,平成２９年度チケットによるタクシー利用料金の支出,"51,165 "
教育庁,人事部,人事計画課,平成30年05月07日,一般会計,教育費,教育管理費,電子計算事務費,使用料及賃借料,平成２９年度チケットによるタクシー利用料金の支出,"69,285 "
教育庁,人事部,人事計画課,平成30年05月07日,一般会計,教育費,教育管理費,管理費,使用料及賃借料,平成２９年度チケットによるタクシー利用料金の支出,"3,808 "
教育庁,人事部,人事計画課,平成30年05月07日,一般会計,教育費,小中学校費,中学校管理費,旅費 普通旅費,旅費の支出について（4月確認分）,330 
教育庁,人事部,人事計画課,平成30年05月07日,一般会計,教育費,教育管理費,免許及選考費,旅費 普通旅費,旅費の支出について（4月確認分）,"5,122 "
教育庁,人事部,人事計画課,平成30年05月07日,一般会計,教育費,小中学校費,小学校管理費,旅費 普通旅費,旅費の支出について（4月確認分）,"3,563 "
教育庁,人事部,人事計画課,平成30年05月07日,一般会計,教育費,小中学校費,小学校管理費,旅費 普通旅費,旅費の支出について（4月確認分）,"1,068 "
教育庁,人事部,人事計画課,平成30年05月14日,一般会計,教育費,小中学校費,小学校管理費,旅費 普通旅費,５月分  教育庁旅費システム,"3,849,512 "
教育庁,人事部,人事計画課,平成30年05月14日,一般会計,教育費,小中学校費,中学校管理費,旅費 普通旅費,５月分  教育庁旅費システム,"4,164,507 "
教育庁,人事部,人事計画課,平成30年05月14日,一般会計,教育費,高等学校費,管理費,旅費 普通旅費,５月分  教育庁旅費システム,"18,892 "
教育庁,人事部,人事計画課,平成30年05月14日,一般会計,教育費,高等学校費,管理費,旅費 普通旅費,５月分  教育庁旅費システム,"6,799,411 "
教育庁,人事部,人事計画課,平成30年05月14日,一般会計,教育費,高等学校費,管理費,旅費 普通旅費,５月分  教育庁旅費システム,"534,383 "
教育庁,人事部,人事計画課,平成30年05月14日,一般会計,教育費,高等学校費,入学検査費,旅費 普通旅費,５月分  教育庁旅費システム,"12,286 "
教育庁,人事部,人事計画課,平成30年05月14日,一般会計,教育費,特別支援学校費,管理費,旅費 普通旅費,５月分  教育庁旅費システム,"73,897 "
教育庁,人事部,人事計画課,平成30年05月14日,一般会計,教育費,特別支援学校費,管理費,旅費 普通旅費,５月分  教育庁旅費システム,"43,684 "
教育庁,人事部,人事計画課,平成30年05月14日,一般会計,教育費,特別支援学校費,管理費,旅費 普通旅費,５月分  教育庁旅費システム,"4,879,700 "
教育庁,人事部,人事計画課,平成30年05月14日,一般会計,教育費,教育指導奨励費,指導研修費,旅費 普通旅費,５月分  教育庁旅費システム,205 
教育庁,人事部,人事計画課,平成30年05月14日,一般会計,教育費,教育指導奨励費,指導研修費,旅費 普通旅費,５月分  教育庁旅費システム,"2,303 "
教育庁,人事部,人事計画課,平成30年05月14日,一般会計,教育費,教育指導奨励費,指導研修費,旅費 普通旅費,５月分  教育庁旅費システム,"65,249 "
教育庁,人事部,人事計画課,平成30年05月14日,一般会計,教育費,教育指導奨励費,指導研修費,旅費 普通旅費,５月分  教育庁旅費システム,"143,546 "
教育庁,人事部,人事計画課,平成30年05月14日,一般会計,教育費,教育指導奨励費,指導研修費,旅費 普通旅費,５月分  教育庁旅費システム,"42,768 "
教育庁,人事部,人事計画課,平成30年05月14日,一般会計,教育費,教育指導奨励費,指導研修費,旅費 普通旅費,５月分  教育庁旅費システム,"78,497 "
教育庁,人事部,人事計画課,平成30年05月14日,一般会計,教育費,小中学校費,小学校管理費,旅費 普通旅費,５月分  教育庁旅費システム,"7,763,930 "
教育庁,人事部,人事計画課,平成30年05月14日,一般会計,教育費,小中学校費,中学校管理費,旅費 普通旅費,５月分  教育庁旅費システム,"12,329,051 "
教育庁,人事部,人事計画課,平成30年05月14日,一般会計,教育費,高等学校費,管理費,旅費 普通旅費,５月分  教育庁旅費システム,"12,080 "
教育庁,人事部,人事計画課,平成30年05月14日,一般会計,教育費,高等学校費,管理費,旅費 普通旅費,５月分  教育庁旅費システム,"3,842,711 "
教育庁,人事部,人事計画課,平成30年05月14日,一般会計,教育費,高等学校費,管理費,旅費 普通旅費,５月分  教育庁旅費システム,"27,223 "
教育庁,人事部,人事計画課,平成30年05月14日,一般会計,教育費,高等学校費,入学検査費,旅費 普通旅費,５月分  教育庁旅費システム,"1,128 "
教育庁,人事部,人事計画課,平成30年05月14日,一般会計,教育費,特別支援学校費,管理費,旅費 普通旅費,５月分  教育庁旅費システム,909 
教育庁,人事部,人事計画課,平成30年05月14日,一般会計,教育費,特別支援学校費,管理費,旅費 普通旅費,５月分  教育庁旅費システム,"59,762 "
教育庁,人事部,人事計画課,平成30年05月14日,一般会計,教育費,特別支援学校費,管理費,旅費 普通旅費,５月分  教育庁旅費システム,"121,183 "
教育庁,人事部,人事計画課,平成30年05月14日,一般会計,教育費,特別支援学校費,管理費,旅費 普通旅費,５月分  教育庁旅費システム,"1,681,496 "
教育庁,人事部,人事計画課,平成30年05月14日,一般会計,教育費,教育指導奨励費,指導研修費,旅費 普通旅費,５月分  教育庁旅費システム,"58,129 "
教育庁,人事部,人事計画課,平成30年05月14日,一般会計,教育費,教育指導奨励費,指導研修費,旅費 普通旅費,５月分  教育庁旅費システム,"89,013 "
教育庁,人事部,人事計画課,平成30年05月14日,一般会計,教育費,教育指導奨励費,指導研修費,旅費 普通旅費,５月分  教育庁旅費システム,"256,142 "
教育庁,人事部,人事計画課,平成30年05月14日,一般会計,教育費,教育指導奨励費,指導研修費,旅費 普通旅費,５月分  教育庁旅費システム,"4,060 "
教育庁,人事部,人事計画課,平成30年05月14日,一般会計,教育費,教育指導奨励費,指導研修費,旅費 普通旅費,５月分  教育庁旅費システム,"288,973 "
教育庁,人事部,人事計画課,平成30年05月14日,一般会計,教育費,教育管理費,管理費,旅費 特別旅費,５月分  教育庁旅費システム（嘱託員）,"212,660 "
教育庁,人事部,人事計画課,平成30年05月14日,一般会計,教育費,教育管理費,管理費,旅費 特別旅費,５月分  教育庁旅費システム（嘱託員）,"20,675 "
教育庁,人事部,人事計画課,平成30年05月14日,一般会計,教育費,教育管理費,管理費,旅費 特別旅費,５月分  教育庁旅費システム（嘱託員）,"1,356 "
教育庁,人事部,人事計画課,平成30年05月14日,一般会計,教育費,高等学校費,管理費,旅費 特別旅費,５月分  教育庁旅費システム（嘱託員）,"8,981 "
教育庁,人事部,人事計画課,平成30年05月14日,一般会計,教育費,高等学校費,管理費,旅費 特別旅費,５月分  教育庁旅費システム（嘱託員）,"18,938 "
教育庁,人事部,人事計画課,平成30年05月14日,一般会計,教育費,高等学校費,管理費,旅費 特別旅費,５月分  教育庁旅費システム（嘱託員）,"2,866 "
教育庁,人事部,人事計画課,平成30年05月14日,一般会計,教育費,特別支援学校費,管理費,旅費 特別旅費,５月分  教育庁旅費システム（嘱託員）,"78,298 "
教育庁,人事部,人事計画課,平成30年05月14日,一般会計,教育費,教育管理費,管理費,旅費 特別旅費,５月分  教育庁旅費システム（嘱託員）,834 
教育庁,人事部,人事計画課,平成30年05月14日,一般会計,教育費,教育管理費,管理費,旅費 特別旅費,５月分  教育庁旅費システム（嘱託員）,"183,206 "
教育庁,人事部,人事計画課,平成30年05月14日,一般会計,教育費,教育管理費,管理費,旅費 特別旅費,５月分  教育庁旅費システム（嘱託員）,"18,417 "
教育庁,人事部,人事計画課,平成30年05月14日,一般会計,教育費,教育管理費,管理費,旅費 特別旅費,５月分  教育庁旅費システム（嘱託員）,"1,863 "
教育庁,人事部,人事計画課,平成30年05月14日,一般会計,教育費,教育管理費,学校保健給食費,旅費 特別旅費,５月分  教育庁旅費システム（嘱託員）,505 
教育庁,人事部,人事計画課,平成30年05月14日,一般会計,教育費,高等学校費,管理費,旅費 特別旅費,５月分  教育庁旅費システム（嘱託員）,"2,505 "
教育庁,人事部,人事計画課,平成30年05月14日,一般会計,教育費,高等学校費,管理費,旅費 特別旅費,５月分  教育庁旅費システム（嘱託員）,"3,011 "
教育庁,人事部,人事計画課,平成30年05月14日,一般会計,教育費,特別支援学校費,管理費,旅費 特別旅費,５月分  教育庁旅費システム（嘱託員）,"71,842 "
教育庁,人事部,人事計画課,平成30年05月15日,一般会計,教育費,小中学校費,小学校管理費,負担金補助及交付金,28年度区市町村立学校臨時書金賃金等交付金追加支出,"1,764 "
教育庁,人事部,人事計画課,平成30年05月15日,一般会計,教育費,小中学校費,中学校管理費,負担金補助及交付金,28年度区市町村立臨時職員賃金等交付金追加支出,38 
教育庁,人事部,人事計画課,平成30年05月22日,一般会計,教育費,教育管理費,免許及選考費,旅費 普通旅費,旅費の支出について(5月確認分),"1,028 "
教育庁,人事部,人事計画課,平成30年05月22日,一般会計,教育費,小中学校費,小学校管理費,旅費 普通旅費,旅費の支出について(5月確認分),"2,354 "
教育庁,人事部,人事計画課,平成30年05月25日,一般会計,教育費,小中学校費,小学校管理費,負担金補助及交付金,平成29年度区市町村立学校臨時職員賃金等交付金の支出,"45,922,021 "
教育庁,人事部,人事計画課,平成30年05月25日,一般会計,教育費,小中学校費,中学校管理費,負担金補助及交付金,平成29年度区市町村立学校臨時職員賃金等交付金の支出,"23,017,799 "
教育庁,人事部,人事計画課,平成30年05月25日,一般会計,教育費,小中学校費,小学校管理費,旅費 普通旅費,５月分  教育庁旅費システム,"8,011 "
教育庁,人事部,人事計画課,平成30年05月25日,一般会計,教育費,小中学校費,中学校管理費,旅費 普通旅費,５月分  教育庁旅費システム,"10,542 "
教育庁,人事部,人事計画課,平成30年05月25日,一般会計,教育費,高等学校費,管理費,旅費 普通旅費,５月分  教育庁旅費システム,"1,154 "
教育庁,人事部,人事計画課,平成30年05月25日,一般会計,教育費,高等学校費,管理費,旅費 普通旅費,５月分  教育庁旅費システム,"3,700 "
教育庁,人事部,人事計画課,平成30年05月25日,一般会計,教育費,高等学校費,管理費,旅費 普通旅費,５月分  教育庁旅費システム,"1,832 "
教育庁,人事部,人事計画課,平成30年05月25日,一般会計,教育費,小中学校費,小学校管理費,旅費 普通旅費,５月分  教育庁旅費システム,"157,531 "
教育庁,人事部,人事計画課,平成30年05月25日,一般会計,教育費,小中学校費,中学校管理費,旅費 普通旅費,５月分  教育庁旅費システム,"1,730 "
教育庁,人事部,人事計画課,平成30年05月25日,一般会計,教育費,高等学校費,管理費,旅費 普通旅費,５月分  教育庁旅費システム,"9,068 "
教育庁,人事部,人事計画課,平成30年05月25日,一般会計,教育費,特別支援学校費,管理費,旅費 普通旅費,５月分  教育庁旅費システム,422 
教育庁,人事部,人事計画課,平成30年05月25日,一般会計,教育費,教育指導奨励費,指導研修費,旅費 普通旅費,５月分  教育庁旅費システム,"33,261 "
教育庁,人事部,人事計画課,平成30年05月25日,一般会計,教育費,教育指導奨励費,指導研修費,旅費 普通旅費,５月分  教育庁旅費システム,308 
教育庁,人事部,選考課,平成30年05月01日,一般会計,教育費,教育管理費,免許及選考費,委託料,再任用・非常勤教員採用選考に係る電算処理委託,"2,879,790 "
教育庁,人事部,選考課,平成30年05月01日,一般会計,教育費,教育管理費,免許及選考費,委託料,教員採用選考電算処理システムのプログラム修正(２),"1,998,000 "
教育庁,人事部,選考課,平成30年05月01日,一般会計,教育費,教育管理費,免許及選考費,委託料,平成３０年度教員採用候補者選考実施要綱等の作成委託,"2,045,520 "
教育庁,人事部,選考課,平成30年05月01日,一般会計,教育費,教育管理費,免許及選考費,旅費 普通旅費,平成29年度旅費の支出について（4月確認分）,"15,736 "
教育庁,人事部,選考課,平成30年05月01日,一般会計,教育費,教育管理費,免許及選考費,旅費 普通旅費,平成29年度旅費の支出について（4月確認分）,"1,601 "
教育庁,人事部,選考課,平成30年05月01日,一般会計,教育費,教育管理費,免許及選考費,旅費 特別旅費,平成29年度旅費の支出について（4月確認分）,560 
教育庁,人事部,選考課,平成30年05月10日,一般会計,教育費,教育管理費,管理費,報償費,30教員採用候補者選考説明会（3月都庁会場）講師謝礼,"33,910 "
教育庁,人事部,選考課,平成30年05月24日,一般会計,教育費,教育管理費,免許及選考費,旅費 普通旅費,平成２９年度旅費の支出について（５月確認分）,"2,337 "
教育庁,人事部,選考課,平成30年05月29日,一般会計,教育費,教育管理費,免許及選考費,負担金補助及交付金,平成29年度免許法認定通信教育の受講費用補助金交付,"745,500 "
教育庁,人事部,職員課,平成30年05月07日,一般会計,教育費,教育管理費,教職員任免費,需用費 一般需用費,供花の購入（単価契約）,"16,200 "
教育庁,人事部,職員課,平成30年05月08日,一般会計,教育費,教育管理費,教職員任免費,旅費 普通旅費,例月旅費の支出（平成３０年３月分）,"66,540 "
教育庁,人事部,職員課,平成30年05月08日,一般会計,教育費,教育管理費,教職員任免費,旅費 特別旅費,例月旅費の支出（平成３０年３月分）,"1,836 "
教育庁,人事部,職員課,平成30年05月09日,一般会計,教育費,教育管理費,教職員任免費,需用費 一般需用費,証書入れの購入,"894,240 "
教育庁,人事部,職員課,平成30年05月09日,一般会計,教育費,教育管理費,教職員任免費,需用費 一般需用費,複写サービスに関する契約（神楽坂庁舎）3月分,"14,462 "
教育庁,人事部,職員課,平成30年05月09日,一般会計,教育費,教育管理費,教職員任免費,報償費,学校リーダー育成講座契約に係る外部有識者への謝金,"12,032 "
教育庁,人事部,職員課,平成30年05月16日,一般会計,教育費,教育管理費,教職員任免費,委託料,メールセキュリティソフトウェア保守委託（年間サポート）,"64,800 "
教育庁,人事部,職員課,平成30年05月17日,一般会計,教育費,教育管理費,管理費,委託料,人材バンク事業に伴う業務委託（情報収集管理業務）,"4,419,360 "
教育庁,人事部,職員課,平成30年05月17日,一般会計,教育費,教育管理費,管理費,委託料,人材バンク事業に伴う業務委託（スポーツ専門指導者）,"406,296 "
教育庁,人事部,職員課,平成30年05月24日,一般会計,教育費,教育管理費,教職員任免費,旅費 普通旅費,例月旅費の支出（平成３０年度３月分）,"3,925 "
教育庁,人事部,職員課,平成30年05月28日,一般会計,教育費,教育管理費,免許及選考費,負担金補助及交付金,平成２９年度免許法認定通信教育に係る受講費用補助,"9,781,200 "
教育庁,人事部,職員課,平成30年05月29日,一般会計,教育費,教育管理費,免許及選考費,負担金補助及交付金,平成２９年度免許法認定通信教育に係る受講費用補助,"588,500 "
教育庁,人事部,職員課,平成30年05月31日,一般会計,教育費,教育管理費,管理費,負担金補助及交付金,学校マネジメント強化モデル事業補助金の精算等,"114,040 "
教育庁,人事部,人事給与情報課,平成30年05月01日,一般会計,教育費,教育管理費,免許及選考費,旅費 特別旅費,一般職非常勤職員の近接地内旅行(旅費システム外)の支出,"1,638 "
教育庁,人事部,人事給与情報課,平成30年05月07日,一般会計,教育費,教育管理費,電子計算事務費,需用費 一般需用費,雑誌「日経ＳＹＳＴＥＭＳ」外２点の購入,"52,500 "
教育庁,人事部,勤労課,平成30年05月10日,一般会計,教育費,教育管理費,管理費,旅費 普通旅費,近接地内旅費の支出（平成30年4月分　旅費システム）,"4,350 "
教育庁,福利厚生部,福利厚生課,平成30年05月07日,一般会計,教育費,福利厚生費,厚生費,使用料及賃借料,平成29年度タクシーチケット利用料金の支払い,"35,604 "
教育庁,福利厚生部,福利厚生課,平成30年05月07日,一般会計,教育費,退職手当及年金費,退職費,使用料及賃借料,平成29年度タクシーチケット利用料金の支払い,"21,887 "
教育庁,福利厚生部,福利厚生課,平成30年05月08日,一般会計,教育費,福利厚生費,厚生費,旅費 普通旅費,平成３０年３月分例月分旅費の支出について,"2,028 "
教育庁,福利厚生部,福利厚生課,平成30年05月08日,一般会計,教育費,福利厚生費,厚生費,旅費 特別旅費,平成３０年３月分例月分旅費の支出について,695 
教育庁,福利厚生部,福利厚生課,平成30年05月08日,一般会計,教育費,教育管理費,管理費,旅費 普通旅費,平成３０年３月分例月分旅費の支出について,"1,914 "
教育庁,福利厚生部,福利厚生課,平成30年05月08日,一般会計,教育費,福利厚生費,住宅管理費,旅費 普通旅費,平成３０年３月分例月分旅費の支出について,"5,235 "
教育庁,福利厚生部,福利厚生課,平成30年05月08日,一般会計,教育費,教育管理費,学校保健給食費,旅費 普通旅費,平成３０年３月分例月分旅費の支出について,"8,823 "
教育庁,福利厚生部,福利厚生課,平成30年05月09日,一般会計,教育費,福利厚生費,厚生費,負担金補助及交付金,公立学校共済組合役職員公的負担額の支出（追給分）,"143,239 "
教育庁,福利厚生部,福利厚生課,平成30年05月24日,一般会計,教育費,教育管理費,学校保健給食費,旅費 普通旅費,平成30年3月分例月旅費の支出（不適合処理分）,330 
教育庁,福利厚生部,福利厚生課,平成30年05月24日,一般会計,教育費,福利厚生費,住宅管理費,旅費 普通旅費,平成30年3月分例月旅費の支出（不適合処理分）,598 
教育庁,福利厚生部,福利厚生課,平成30年05月24日,一般会計,教育費,教育管理費,管理費,旅費 普通旅費,平成30年3月分例月旅費の支出（不適合処理分）,174 
教育庁,福利厚生部,福利厚生課,平成30年05月28日,一般会計,教育費,福利厚生費,住宅管理費,委託料,教職員住宅の消防用設備等点検委託（平成29年度）,"3,348,000 "
教育庁,福利厚生部,給付貸付課,平成30年05月21日,一般会計,教育費,退職手当及年金費,恩給費,旅費 普通旅費,近接地内旅費（平成３０年１月分）の支出について,"1,924 "
教育庁,福利厚生部,給付貸付課,平成30年05月21日,一般会計,教育費,教育管理費,学校保健給食費,旅費 普通旅費,近接地内旅費（平成３０年１月分）の支出について,"1,636 "
教育庁,指導部,管理課,平成30年05月01日,一般会計,教育費,教育管理費,電子計算事務費,委託料,外国人英語等教育補助員外2件の報酬電算処理委託,"1,793,742 "
教育庁,指導部,管理課,平成30年05月01日,一般会計,教育費,教育指導奨励費,指導研修費,委託料,平成29年度　親子情報モラル教室実施業務委託③,"4,795,200 "
教育庁,指導部,管理課,平成30年05月01日,一般会計,教育費,教育指導奨励費,指導研修費,委託料,親子情報モラル教室実施業務委託①,"5,940,000 "
教育庁,指導部,管理課,平成30年05月01日,一般会計,教育費,高等学校費,管理費,委託料,平成２９年度成績処理ファイル等の改修業務委託,"13,824,000 "
教育庁,指導部,管理課,平成30年05月01日,一般会計,教育費,教育指導奨励費,指導研修費,需用費 一般需用費,「東京都道徳教育教材集」の印刷,"32,291,778 "
教育庁,指導部,管理課,平成30年05月01日,一般会計,教育費,教育指導奨励費,指導研修費,委託料,H29発達障害生徒におけるICT機器活用事例調査委託,"7,892,598 "
教育庁,指導部,管理課,平成30年05月01日,一般会計,教育費,教育指導奨励費,指導研修費,需用費 一般需用費,「小学校教職課程学生ハンドブック」の印刷,"2,021,760 "
教育庁,指導部,管理課,平成30年05月01日,一般会計,教育費,教育指導奨励費,指導研修費,委託料,東京都オリンピック・パラリンピック教育推進支援事業業務委託,"25,515,000 "
教育庁,指導部,管理課,平成30年05月01日,一般会計,教育費,教育指導奨励費,指導研修費,需用費 一般需用費,「研究開発委員会(小学校)指導資料集」外３点の印刷,"777,600 "
教育庁,指導部,管理課,平成30年05月01日,一般会計,教育費,教育指導奨励費,指導研修費,役務費,「Good Coach 賞」表彰式に係る看板等の運搬,"91,800 "
教育庁,指導部,管理課,平成30年05月01日,一般会計,教育費,教育指導奨励費,指導研修費,需用費 一般需用費,情報教育推進校実践事例集の印刷,"2,518,776 "
教育庁,指導部,管理課,平成30年05月01日,一般会計,学務費,私立学校振興費,管理費,需用費 一般需用費,オリンピック・パラリンピック学習読本及び学習パンフレットの印刷,"7,838,985 "
教育庁,指導部,管理課,平成30年05月01日,一般会計,教育費,教育指導奨励費,指導研修費,需用費 一般需用費,オリンピック・パラリンピック学習読本及び学習パンフレットの印刷,"17,939,319 "
教育庁,指導部,管理課,平成30年05月07日,一般会計,教育費,教育指導奨励費,指導研修費,委託料,平成29年度学校非公式サイト等の検索・監視に係る業務,"3,596,400 "
教育庁,指導部,管理課,平成30年05月07日,一般会計,教育費,教育指導奨励費,指導研修費,需用費 一般需用費,安全教育プログラムの印刷,"6,259,680 "
教育庁,指導部,管理課,平成30年05月07日,一般会計,教育費,教育指導奨励費,指導研修費,需用費 一般需用費,平成29年度「アクティブプランto2020」実践事例集印刷,"1,598,065 "
教育庁,指導部,管理課,平成30年05月07日,一般会計,教育費,教育指導奨励費,指導研修費,需用費 一般需用費,教育研究員研究報告書（幼・小学校版）外６点の印刷,"1,652,400 "
教育庁,指導部,管理課,平成30年05月07日,一般会計,教育費,教育指導奨励費,指導研修費,需用費 一般需用費,就学前教育カリキュラム改訂版リーフレット及びハンドブックの印刷,"2,320,488 "
教育庁,指導部,管理課,平成30年05月07日,一般会計,教育費,教育指導奨励費,指導研修費,需用費 一般需用費,「ＳＮＳ東京ノート」外１点の印刷（市町村）,"6,307,200 "
教育庁,指導部,管理課,平成30年05月07日,一般会計,教育費,教育指導奨励費,指導研修費,需用費 一般需用費,「ＳＮＳ東京ノート」外１点の印刷（２３区）,"9,064,386 "
教育庁,指導部,管理課,平成30年05月07日,一般会計,教育費,教育指導奨励費,指導研修費,需用費 一般需用費,平成29年度都立学校非常災害用備蓄飲料水の買入れ,"5,612,997 "
教育庁,指導部,管理課,平成30年05月07日,一般会計,教育費,教育指導奨励費,指導研修費,報償費,平成29年度一貫した教育課程の研究事業検討委員会謝金,"85,306 "
教育庁,指導部,管理課,平成30年05月07日,一般会計,教育費,教育指導奨励費,指導研修費,報償費,東京ジュニア科学塾（第８回）講師謝金の支出,"42,741 "
教育庁,指導部,管理課,平成30年05月07日,一般会計,教育費,教育指導奨励費,指導研修費,報償費,知的障害発達に課題のある児童生徒の指導法研究委員会,"80,459 "
教育庁,指導部,管理課,平成30年05月07日,一般会計,教育費,教育指導奨励費,指導研修費,報償費,病院内教育における自立活動の在り方検討委員会謝金,"71,735 "
教育庁,指導部,管理課,平成30年05月09日,一般会計,教育費,教育指導奨励費,指導研修費,委託料,H30都教育委員会「啓発資料(くらしと環境)」HP作成委託,"258,120 "
教育庁,指導部,管理課,平成30年05月09日,一般会計,教育費,教育管理費,管理費,役務費,労働者派遣（秘書業務）の支出について,"271,350 "
教育庁,指導部,管理課,平成30年05月09日,一般会計,教育費,教育指導奨励費,指導研修費,需用費 一般需用費,雑誌(「同和教育」外18点)の購入(概算契約)(継続支払),"113,706 "
教育庁,指導部,管理課,平成30年05月09日,一般会計,教育費,教育指導奨励費,指導研修費,使用料及賃借料,平成29年度チケットによるタクシー料金の支払(3月分),"902,708 "
教育庁,指導部,管理課,平成30年05月09日,一般会計,教育費,教育指導奨励費,指導研修費,報償費,併せ有する児童生徒への指導内容等充実検討委員会謝金,"85,306 "
教育庁,指導部,管理課,平成30年05月09日,一般会計,教育費,教育指導奨励費,指導研修費,委託料,H29教育課程研究指定校事業に係る委託料の支出,"730,808 "
教育庁,指導部,管理課,平成30年05月10日,一般会計,教育費,教育指導奨励費,指導研修費,需用費 一般需用費,知的探究イノベータ—事業に係る教材（仮称）の印刷,"622,080 "
教育庁,指導部,管理課,平成30年05月10日,一般会計,教育費,教育指導奨励費,指導研修費,需用費 一般需用費,主権者教育リーフレットの印刷,"443,664 "
教育庁,指導部,管理課,平成30年05月10日,一般会計,教育費,教育指導奨励費,指導研修費,需用費 一般需用費,「東京グローバル人材育成計画’20」の印刷,"539,460 "
